0   	1
0   	2
0	3
0	4
0	5
0	6
0	7
0	8
0	9
0	10
0	11
0	12
0	13
0	14
0	15
0	16
0	17
0	18
0	19
0	20
0	21
0	22
0	23
0	24
0	25
0	26
0	27
0	28
0	29
0	30
0	31
0	32
0	33
0	34
0	35
0	36
0	37
0	38
0	39
0	40
0	41
0	42
0	43
0	44
0	45
0	46
0	47
0	48
0	49
0	50
0	51
0	52
0	53
0	54
0	55
0	56
0	57
0	58
0	59
0	60
0	61
0	62
0	63
0	64
0	65
0	66
0	67
0	68
0	69
0	70
0	71
0	72
0	73
0	74
0	75
0	76
0	77
0	78
0	79
0	80
0	81
0	82
0	83
0	84
0	85
0	86
0	87
0	88
0	89
0	90
0	91
0	92
0	93
0	94
0	95
0	96
0	97
0	98
0	99
0	100
0	101
0	102
0	103
0	104
0	105
0	106
0	107
0	108
0	109
0	110
0	111
0	112
0	113
0	114
0	115
0	116
0	117
0	118
0	119
0	120
0	121
0	122
0	123
0	124
0	125
0	126
0	127
0	128
0	129
0	130
0	131
0	132
0	133
0	134
0	135
0	136
0	137
0	138
0	139
0	140
0	141
0	142
0	143
0	144
0	145
0	146
0	147
0	148
0	149
0	150
0	151
0	152
0	153
0	154
0	155
0	156
0	157
0	158
0	159
0	160
0	161
0	162
0	163
0	164
0	165
0	166
0	167
0	168
0	169
0	170
0	171
0	172
0	173
0	174
0	175
0	176
0	177
0	178
0	179
0	180
0	181
0	182
0	183
0	184
0	185
0	186
0	187
0	188
0	189
0	190
0	191
0	192
0	193
0	194
0	195
0	196
0	197
0	198
0	199
0	200
0	201
0	202
0	203
0	204
0	205
0	206
0	207
0	208
0	209
0	210
0	211
0	212
0	213
0	214
0	215
0	216
0	217
0	218
0	219
0	220
0	221
0	222
0	223
0	224
0	225
0	226
0	227
0	228
0	229
0	230
0	231
0	232
0	233
0	234
0	235
0	236
0	237
0	238
0	239
0	240
0	241
0	242
0	243
0	244
0	245
0	246
0	247
0	248
0	249
0	250
0	251
0	252
0	253
0	254
0	255
0	256
0	257
0	258
0	259
0	260
0	261
0	262
0	263
0	264
0	265
0	266
0	267
0	268
0	269
0	270
0	271
0	272
0	273
0	274
0	275
0	276
0	277
0	278
0	279
0	280
0	281
0	282
0	283
0	284
0	285
0	286
0	287
0	288
0	289
0	290
0	291
0	292
0	293
0	294
0	295
0	296
0	297
0	298
0	299
0	300
1	0
1	2
1	9
1	52
1	53
1	55
1	68
1	88
1	97
1	111
1	116
1	154
1	169
1	185
1	200
1	202
1	212
1	241
1	243
1	256
1	265
1	267
1	272
1	282
1	291
2	0
2	1
2	3
2	5
2	22
2	36
2	37
2	41
2	44
2	53
2	66
2	67
2	82
2	83
2	88
2	111
2	153
2	154
2	162
2	172
2	178
2	185
2	200
2	205
2	207
2	209
2	211
2	212
2	218
2	220
2	222
2	241
2	243
2	245
2	272
2	287
2	292
3	0
3	2
3	22
3	41
3	88
3	97
3	111
3	145
3	154
3	162
3	178
3	185
3	186
3	193
3	200
3	212
3	226
3	245
3	267
3	272
3	285
3	287
5	0
5	2
5	40
5	41
5	42
5	44
5	54
5	67
5	82
5	89
5	112
5	119
5	125
5	141
5	143
5	153
5	155
5	162
5	172
5	180
5	198
5	203
5	209
5	236
5	242
5	252
5	261
5	276
5	292
5	297
6	0
6	55
6	65
6	133
6	139
6	188
6	263
6	273
6	296
7	0
7	31
7	52
7	66
7	68
7	88
7	97
7	98
7	111
7	241
7	267
7	282
7	292
8	0
8	66
8	253
8	295
9	0
9	1
9	10
9	11
9	256
9	257
9	300
10	0
10	9
10	11
10	256
10	257
10	300
11	0
11	9
11	10
11	256
11	257
12	0
12	190
12	258
13	0
13	95
13	237
13	265
14	0
14	82
14	89
14	123
15	0
15	22
15	42
15	68
15	86
15	104
15	111
15	124
15	138
15	168
15	178
15	184
15	241
15	249
15	267
15	284
16	0
16	40
16	66
16	285
17	0
17	145
17	220
18	0
18	63
18	176
18	177
18	178
18	187
18	188
18	244
18	267
19	0
19	97
19	133
19	135
19	138
20	0
20	89
20	125
20	165
20	178
20	188
20	236
20	282
21	0
21	22
21	25
21	43
21	53
21	73
21	91
21	96
21	124
21	143
21	158
21	170
21	219
21	222
21	241
21	285
22	0
22	2
22	3
22	15
22	21
22	66
22	83
22	97
22	111
22	117
22	162
22	178
22	183
22	207
22	212
22	220
22	241
22	247
22	267
23	0
23	221
24	0
24	63
24	81
24	183
24	217
24	260
25	0
25	21
25	40
25	255
26	0
26	58
26	217
26	249
26	267
27	0
27	41
27	122
27	149
27	163
27	242
28	0
28	132
28	178
28	192
28	193
28	300
29	0
29	31
29	94
29	98
29	138
29	206
29	238
29	241
29	242
29	267
30	0
30	116
30	148
30	180
31	0
31	7
31	29
31	52
31	66
31	68
31	82
31	88
31	89
31	94
31	97
31	98
31	111
31	124
31	137
31	138
31	139
31	172
31	202
31	207
31	212
31	220
31	221
31	226
31	238
31	242
31	256
31	267
31	282
31	283
31	287
32	0
32	112
32	220
32	267
33	0
34	0
34	40
34	62
34	66
34	82
34	84
34	93
34	181
34	182
34	204
35	0
36	0
36	2
36	145
37	0
37	2
37	82
37	184
37	245
38	0
38	43
38	153
38	218
39	0
40	0
40	5
40	16
40	25
40	34
40	42
40	62
40	66
40	79
40	82
40	89
40	97
40	99
40	151
40	161
40	182
40	204
40	230
40	267
40	275
40	276
40	280
40	284
40	288
40	292
40	297
41	0
41	2
41	3
41	5
41	27
41	97
41	98
41	153
41	154
41	163
41	172
41	203
41	207
41	212
41	220
41	256
41	267
42	0
42	5
42	15
42	40
42	79
42	82
42	89
42	99
42	139
42	165
42	204
42	292
42	297
43	0
43	21
43	38
43	76
43	111
43	139
44	0
44	2
44	5
44	82
44	134
44	143
44	153
44	182
44	203
44	209
44	220
44	275
44	276
44	292
45	0
45	60
45	66
45	168
45	188
45	219
46	0
46	93
46	285
47	0
48	0
49	0
49	107
49	133
49	135
49	256
49	273
49	296
50	0
51	0
51	65
51	81
51	133
51	135
51	139
51	192
51	256
51	257
51	277
52	0
52	1
52	7
52	31
52	66
52	83
52	88
52	97
52	98
52	111
52	138
52	172
52	200
52	241
52	267
52	282
53	0
53	1
53	2
53	21
53	82
53	97
53	111
53	117
53	124
53	130
53	144
53	168
53	200
53	212
53	217
53	220
53	241
53	284
54	0
54	5
54	134
54	143
54	267
55	0
55	1
55	6
55	82
55	95
55	135
55	184
55	188
55	190
55	204
55	213
56	0
56	116
56	140
56	174
56	190
56	219
56	253
56	282
56	297
57	0
58	0
58	26
58	62
58	63
58	81
58	92
58	97
58	106
58	108
58	217
58	221
58	267
59	0
59	151
59	190
59	281
59	282
60	0
60	45
60	66
60	188
60	198
61	0
61	82
61	209
61	245
61	275
61	284
62	0
62	34
62	40
62	58
62	92
62	95
62	99
62	123
62	126
62	182
62	204
62	267
63	0
63	18
63	24
63	58
63	65
63	99
63	139
63	165
63	182
63	187
63	188
63	217
63	221
63	253
63	267
63	269
64	0
64	192
65	0
